producto,fecha_emision,fecha_corte,fe_inventario,fe_proceso,cantidad_mb_lim,vlmen_fndo_ttal,ANON_CO_OSINERG,ANON_PTA_ABASTECIMIENTO,cantidad_mb
G Premium,20250701,20250701,2025-04-13 00:00:00,2025-04-20 12:10:02,145.035,27.071,aef48fddb6,7cf5cc2019,145.035
G Premium,20250701,20250701,2025-04-22 00:00:00,2025-04-29 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-02-20 00:00:00,2025-02-27 12:10:02,49.331,0.05,3dcd3239e2,83ae64708f,49.331
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Premium,20250701,20250701,2025-05-02 00:00:00,2025-05-09 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-04-19 00:00:00,2025-04-26 12:11:39,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-04-20 00:00:00,2025-04-27 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-04-25 00:00:00,2025-05-02 12:10:02,79.293,13.782,f031034954,f187d23508,79.293
G Premium,20250701,20250701,2025-04-12 00:00:00,2025-04-19 12:10:02,2.723,0.035,aa1f2db9b4,bd9a626c4f,2.723
G Premium,20250701,20250701,2025-04-30 00:00:00,2025-05-07 12:10:01,65.403,13.782,f031034954,f187d23508,65.403
G Premium,20250701,20250701,2025-04-27 00:00:00,2025-05-04 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-05-04 00:00:00,2025-05-11 12:10:02,0.3685,0.0,6712a90afd,21f2e15b7a,0.3685
G Premium,20250701,20250701,2025-04-19 00:00:00,2025-04-26 12:11:39,0.3176,0.0,6712a90afd,21f2e15b7a,0.3176
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,13.518,0.091,8709d6cc57,40a28403d5,13.518
G Premium,20250701,20250701,2025-04-20 00:00:00,2025-04-27 12:10:02,0.3176,0.0,6712a90afd,21f2e15b7a,0.3176
G Premium,20250701,20250701,2025-05-03 00:00:00,2025-05-10 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,4.572,0.035,aa1f2db9b4,bd9a626c4f,4.572
G Premium,20250701,20250701,2025-05-02 00:00:00,2025-05-09 12:10:02,2.84,0.004,7f4a492646,40a396d3e7,2.84
G Premium,20250701,20250701,2025-04-12 00:00:00,2025-04-19 12:10:02,145.601,27.071,aef48fddb6,7cf5cc2019,145.601
G Premium,20250701,20250701,2025-05-08 00:00:00,2025-05-15 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Premium,20250701,20250701,2025-05-05 00:00:00,2025-05-12 12:10:02,0.23588,0.00029,6ef1e6909e,9fc7ed4647,0.23588
G Premium,20250701,20250701,2025-05-15 00:00:00,2025-05-22 12:10:02,369.297,50.325,aef48fddb6,7cf5cc2019,369.297
G Premium,20250701,20250701,2025-05-05 00:00:00,2025-05-12 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-05-07 00:00:00,2025-05-14 12:10:02,391.915,56.023,aef48fddb6,7cf5cc2019,391.915
G Premium,20250701,20250701,2025-05-08 00:00:00,2025-05-15 12:10:02,4.199,0.092,8709d6cc57,40a28403d5,4.199
G Premium,20250701,20250701,2025-05-31 00:00:00,2025-06-07 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-05-18 00:00:00,2025-05-25 12:10:02,37.79228,0.31319,88e7fc29c2,55376407d5,37.79228
G Premium,20250701,20250701,2025-05-16 00:00:00,2025-05-23 12:10:02,3.953,0.092,8709d6cc57,40a28403d5,3.953
G Premium,20250701,20250701,2025-06-10 00:00:00,2025-06-17 12:10:03,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-05-17 00:00:00,2025-05-24 12:10:02,1.287,0.01,ae79ee44db,1c8735200b,1.287
G Premium,20250701,20250701,2025-05-07 00:00:00,2025-05-14 12:10:02,51.111,1.833,4cf95d140f,6c0c0fb3aa,51.111
G Premium,20250701,20250701,2025-05-08 00:00:00,2025-05-15 12:10:02,2.249,0.035,aa1f2db9b4,bd9a626c4f,2.249
G Premium,20250701,20250701,2025-03-19 00:00:00,2025-03-26 12:10:03,17.146,0.243,b7c0f5e3b5,693e66b85d,17.146
G Premium,20250701,20250701,2025-03-06 00:00:00,2025-03-13 12:10:01,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-03-03 00:00:00,2025-03-10 12:10:02,71.007,14.124,f031034954,f187d23508,71.007
G Premium,20250701,20250701,2025-03-31 00:00:00,2025-04-07 12:10:02,0.44,0.10858,e90944ccc2,ac27e8b233,0.44
G Premium,20250701,20250701,2025-03-14 00:00:00,2025-03-21 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-02-26 00:00:00,2025-03-05 12:10:02,10.80904,0.31319,88e7fc29c2,55376407d5,10.80904
G Premium,20250701,20250701,2025-03-10 00:00:00,2025-03-17 12:10:02,11.338,0.092,8709d6cc57,40a28403d5,11.338
G Premium,20250701,20250701,2025-03-23 00:00:00,2025-03-30 12:10:01,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-03-24 00:00:00,2025-03-31 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-03-27 00:00:00,2025-04-03 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-03-06 00:00:00,2025-03-13 12:10:01,0.1512,0.0,6712a90afd,21f2e15b7a,0.1512
G Premium,20250701,20250701,2025-03-14 00:00:00,2025-03-21 12:10:02,0.15024,0.0,6712a90afd,21f2e15b7a,0.15024
G Premium,20250701,20250701,2025-02-26 00:00:00,2025-03-05 12:10:02,14.9147,2.2896,98feeeb363,335ac645f3,14.9147
G Premium,20250701,20250701,2025-03-10 00:00:00,2025-03-17 12:10:02,4.894,0.035,aa1f2db9b4,bd9a626c4f,4.894
G Premium,20250701,20250701,2025-03-03 00:00:00,2025-03-10 12:10:02,0.34838,0.00029,6ef1e6909e,9fc7ed4647,0.34838
G Premium,20250701,20250701,2025-03-19 00:00:00,2025-03-26 12:10:03,61.683,15.099,f031034954,f187d23508,61.683
G Premium,20250701,20250701,2025-03-23 00:00:00,2025-03-30 12:10:01,0.4495,0.0,6712a90afd,21f2e15b7a,0.4495
G Premium,20250701,20250701,2025-04-18 00:00:00,2025-04-25 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-04-15 00:00:00,2025-04-22 12:10:02,12.3398,2.3411,98feeeb363,335ac645f3,12.3398
G Premium,20250701,20250701,2025-03-27 00:00:00,2025-04-03 12:10:02,59.843,15.099,f031034954,f187d23508,59.843
G Premium,20250701,20250701,2025-03-24 00:00:00,2025-03-31 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-03-23 00:00:00,2025-03-30 12:10:01,11.8514,2.2749,98feeeb363,335ac645f3,11.8514
G Premium,20250701,20250701,2025-04-19 00:00:00,2025-04-26 12:11:39,25.73455,0.31319,88e7fc29c2,55376407d5,25.73455
G Premium,20250701,20250701,2025-02-20 00:00:00,2025-02-27 12:10:02,0.56,0.10858,e90944ccc2,ac27e8b233,0.56
G Premium,20250701,20250701,2025-04-03 00:00:00,2025-04-10 12:10:01,0.28171,0.00029,6ef1e6909e,9fc7ed4647,0.28171
G Premium,20250701,20250701,2025-01-05 00:00:00,2025-01-12 12:10:01,15.641,2.4402,98feeeb363,335ac645f3,15.641
G Premium,20250701,20250701,2025-01-17 00:00:00,2025-01-24 12:10:02,17.948,0.033,3dcd3239e2,83ae64708f,17.948
G Premium,20250701,20250701,2025-01-06 00:00:00,2025-01-13 12:10:01,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-01-01 00:00:00,2025-01-08 12:10:02,4.998,0.091,8709d6cc57,40a28403d5,4.998
G Premium,20250701,20250701,2025-01-09 00:00:00,2025-01-16 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-01-30 00:00:00,2025-02-06 12:10:02,243.815,39.877,aef48fddb6,7cf5cc2019,243.815
G Premium,20250701,20250701,2025-01-22 00:00:00,2025-01-29 12:10:02,2.671,0.004,7f4a492646,40a396d3e7,2.671
G Premium,20250701,20250701,2025-01-09 00:00:00,2025-01-16 12:10:02,2.921,0.004,7f4a492646,40a396d3e7,2.921
G Premium,20250701,20250701,2025-01-22 00:00:00,2025-01-29 12:10:02,11.298,0.242,b7c0f5e3b5,693e66b85d,11.298
G Premium,20250701,20250701,2025-01-24 00:00:00,2025-01-31 12:10:02,47.154,13.002,f031034954,f187d23508,47.154
G Premium,20250701,20250701,2025-01-26 00:00:00,2025-02-02 12:10:05,0.41154,0.00029,6ef1e6909e,9fc7ed4647,0.41154
G Premium,20250701,20250701,2025-01-09 00:00:00,2025-01-16 12:10:02,14.556,0.242,b7c0f5e3b5,693e66b85d,14.556
G Premium,20250701,20250701,2025-02-02 00:00:00,2025-02-09 12:10:02,41.97334,0.31319,88e7fc29c2,55376407d5,41.97334
G Premium,20250701,20250701,2025-02-09 00:00:00,2025-02-16 12:10:02,3.483,0.035,aa1f2db9b4,bd9a626c4f,3.483
G Premium,20250701,20250701,2025-02-18 00:00:00,2025-02-25 12:10:02,0.2293,0.0,6712a90afd,21f2e15b7a,0.2293
G Premium,20250701,20250701,2025-02-10 00:00:00,2025-02-17 12:10:01,1.01,0.01,ae79ee44db,1c8735200b,1.01
G Premium,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,45.64924,0.31319,88e7fc29c2,55376407d5,45.64924
G Premium,20250701,20250701,2025-02-06 00:00:00,2025-02-13 12:10:05,12.2905,2.3007,98feeeb363,335ac645f3,12.2905
G Premium,20250701,20250701,2025-02-12 00:00:00,2025-02-19 12:10:02,10.835,0.05,3dcd3239e2,83ae64708f,10.835
G Premium,20250701,20250701,2025-02-13 00:00:00,2025-02-20 12:10:02,32.06,0.05,3dcd3239e2,83ae64708f,32.06
G Premium,20250701,20250701,2025-02-07 00:00:00,2025-02-14 12:10:01,0.25985,0.00029,6ef1e6909e,9fc7ed4647,0.25985
G Premium,20250701,20250701,2025-02-04 00:00:00,2025-02-11 12:10:02,0.35623,0.00029,6ef1e6909e,9fc7ed4647,0.35623
G Premium,20250701,20250701,2025-02-08 00:00:00,2025-02-15 12:10:01,0.995,0.01,ae79ee44db,1c8735200b,0.995
G Premium,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,16.9537,2.5931,98feeeb363,335ac645f3,16.9537
G Premium,20250701,20250701,2025-02-04 00:00:00,2025-02-11 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-02-07 00:00:00,2025-02-14 12:10:01,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-02-05 00:00:00,2025-02-12 12:10:01,34.10191,0.31319,88e7fc29c2,55376407d5,34.10191
G Premium,20250701,20250701,2025-01-19 00:00:00,2025-01-26 12:10:02,0.34264,0.0,6712a90afd,21f2e15b7a,0.34264
G Premium,20250701,20250701,2025-01-21 00:00:00,2025-01-28 12:10:02,0.1328,0.0,6712a90afd,21f2e15b7a,0.1328
G Premium,20250701,20250701,2025-01-26 00:00:00,2025-02-02 12:10:05,9.539,0.033,3dcd3239e2,83ae64708f,9.539
G Premium,20250701,20250701,2025-01-15 00:00:00,2025-01-22 12:10:02,333.03,41.374,aef48fddb6,7cf5cc2019,333.03
G Premium,20250701,20250701,2025-01-15 00:00:00,2025-01-22 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-01-01 00:00:00,2025-01-08 12:10:02,3.538,0.035,aa1f2db9b4,bd9a626c4f,3.538
G Premium,20250701,20250701,2025-01-07 00:00:00,2025-01-14 12:10:01,6.024,0.033,3dcd3239e2,83ae64708f,6.024
G Premium,20250701,20250701,2025-01-15 00:00:00,2025-01-22 12:10:02,2.819,0.004,7f4a492646,40a396d3e7,2.819
G Premium,20250701,20250701,2025-01-09 00:00:00,2025-01-16 12:10:02,41.739,13.002,f031034954,f187d23508,41.739
G Premium,20250701,20250701,2025-01-21 00:00:00,2025-01-28 12:10:02,11.27801,0.31319,88e7fc29c2,55376407d5,11.27801
G Premium,20250701,20250701,2025-01-22 00:00:00,2025-01-29 12:10:02,50.747,13.002,f031034954,f187d23508,50.747
G Premium,20250701,20250701,2025-01-31 00:00:00,2025-02-07 12:10:02,0.88,0.10858,e90944ccc2,ac27e8b233,0.88
G Premium,20250701,20250701,2025-01-26 00:00:00,2025-02-02 12:10:05,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-02-03 00:00:00,2025-02-10 12:10:02,59.859,13.002,f031034954,f187d23508,59.859
G Premium,20250701,20250701,2025-02-06 00:00:00,2025-02-13 12:10:05,3.804,0.035,aa1f2db9b4,bd9a626c4f,3.804
G Premium,20250701,20250701,2025-01-30 00:00:00,2025-02-06 12:10:02,65.798,1.885,4cf95d140f,6c0c0fb3aa,65.798
G Premium,20250701,20250701,2025-01-21 00:00:00,2025-01-28 12:10:02,7.6564,2.2297,98feeeb363,335ac645f3,7.6564
G Premium,20250701,20250701,2025-01-09 00:00:00,2025-01-16 12:10:02,0.50572,0.00029,6ef1e6909e,9fc7ed4647,0.50572
G Premium,20250701,20250701,2025-01-24 00:00:00,2025-01-31 12:10:02,0.21356,0.00029,6ef1e6909e,9fc7ed4647,0.21356
G Premium,20250701,20250701,2025-02-07 00:00:00,2025-02-14 12:10:01,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Premium,20250701,20250701,2025-02-09 00:00:00,2025-02-16 12:10:02,199.755,27.071,aef48fddb6,7cf5cc2019,199.755
G Premium,20250701,20250701,2025-02-23 00:00:00,2025-03-02 12:10:02,0.36474,0.0,6712a90afd,21f2e15b7a,0.36474
G Premium,20250701,20250701,2025-02-10 00:00:00,2025-02-17 12:10:01,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Premium,20250701,20250701,2025-02-04 00:00:00,2025-02-11 12:10:02,37.94722,0.31319,88e7fc29c2,55376407d5,37.94722
G Premium,20250701,20250701,2025-02-11 00:00:00,2025-02-18 12:10:02,0.61,0.10858,e90944ccc2,ac27e8b233,0.61
G Premium,20250701,20250701,2025-02-08 00:00:00,2025-02-15 12:10:01,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Premium,20250701,20250701,2025-02-05 00:00:00,2025-02-12 12:10:01,12.7731,2.3047,98feeeb363,335ac645f3,12.7731
G Premium,20250701,20250701,2025-02-12 00:00:00,2025-02-19 12:10:02,0.54,0.10858,e90944ccc2,ac27e8b233,0.54
G Premium,20250701,20250701,2025-02-13 00:00:00,2025-02-20 12:10:02,0.72,0.10858,e90944ccc2,ac27e8b233,0.72
G Premium,20250701,20250701,2025-02-08 00:00:00,2025-02-15 12:10:01,3.902,0.091,8709d6cc57,40a28403d5,3.902
G Premium,20250701,20250701,2025-01-01 00:00:00,2025-01-08 12:10:02,0.0754,0.0,6712a90afd,21f2e15b7a,0.0754
G Premium,20250701,20250701,2025-01-13 00:00:00,2025-01-20 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-01-13 00:00:00,2025-01-20 12:10:02,0.125,0.0,6712a90afd,21f2e15b7a,0.125
G Premium,20250701,20250701,2025-01-01 00:00:00,2025-01-08 12:10:02,0.0,0.0,13c3a19c48,0af6a53b9b,0.0
G Premium,20250701,20250701,2025-01-06 00:00:00,2025-01-13 12:10:01,14.53043,0.31319,88e7fc29c2,55376407d5,14.53043
G Premium,20250701,20250701,2025-01-01 00:00:00,2025-01-08 12:10:02,93.111,23.128,aef48fddb6,7cf5cc2019,93.111
G Premium,20250701,20250701,2025-01-17 00:00:00,2025-01-24 12:10:02,0.51,0.10858,e90944ccc2,ac27e8b233,0.51
G Premium,20250701,20250701,2025-04-18 00:00:00,2025-04-25 12:10:02,0.32,0.10858,e90944ccc2,ac27e8b233,0.32
G Premium,20250701,20250701,2025-02-20 00:00:00,2025-02-27 12:10:02,1.421,0.01,ae79ee44db,1c8735200b,1.421
G Premium,20250701,20250701,2025-03-31 00:00:00,2025-04-07 12:10:02,29.88668,0.31319,88e7fc29c2,55376407d5,29.88668
G Premium,20250701,20250701,2025-04-03 00:00:00,2025-04-10 12:10:01,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-04-13 00:00:00,2025-04-20 12:10:02,38.93,1.833,4cf95d140f,6c0c0fb3aa,38.93
G Premium,20250701,20250701,2025-04-27 00:00:00,2025-05-04 12:10:02,0.3655,0.0,6712a90afd,21f2e15b7a,0.3655
G Premium,20250701,20250701,2025-03-28 00:00:00,2025-04-04 12:10:02,36.97,0.034,3dcd3239e2,83ae64708f,36.97
G Premium,20250701,20250701,2025-04-29 00:00:00,2025-05-06 12:10:02,34.467,1.833,4cf95d140f,6c0c0fb3aa,34.467
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,213.737,27.071,aef48fddb6,7cf5cc2019,213.737
G Premium,20250701,20250701,2025-05-03 00:00:00,2025-05-10 12:10:02,0.3685,0.0,6712a90afd,21f2e15b7a,0.3685
G Premium,20250701,20250701,2025-03-28 00:00:00,2025-04-04 12:10:02,0.54,0.10858,e90944ccc2,ac27e8b233,0.54
G Premium,20250701,20250701,2025-04-24 00:00:00,2025-05-01 12:10:02,10.49309,0.31319,88e7fc29c2,55376407d5,10.49309
G Premium,20250701,20250701,2025-04-25 00:00:00,2025-05-02 12:10:02,0.3711,0.00029,6ef1e6909e,9fc7ed4647,0.3711
G Premium,20250701,20250701,2025-04-12 00:00:00,2025-04-19 12:10:02,40.85,1.833,4cf95d140f,6c0c0fb3aa,40.85
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,75.962,1.885,4cf95d140f,6c0c0fb3aa,75.962
G Premium,20250701,20250701,2025-05-02 00:00:00,2025-05-09 12:10:02,7.857,0.243,b7c0f5e3b5,693e66b85d,7.857
G Premium,20250701,20250701,2025-05-15 00:00:00,2025-05-22 12:10:02,56.193,1.833,4cf95d140f,6c0c0fb3aa,56.193
G Premium,20250701,20250701,2025-05-05 00:00:00,2025-05-12 12:10:02,29.15975,0.31319,88e7fc29c2,55376407d5,29.15975
G Premium,20250701,20250701,2025-05-13 00:00:00,2025-05-20 12:10:02,61.07613,0.31319,88e7fc29c2,55376407d5,61.07613
G Premium,20250701,20250701,2025-05-16 00:00:00,2025-05-23 12:10:02,6.24,0.035,aa1f2db9b4,bd9a626c4f,6.24
G Premium,20250701,20250701,2025-05-07 00:00:00,2025-05-14 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-05-31 00:00:00,2025-06-07 12:10:02,0.5333,0.0,6712a90afd,21f2e15b7a,0.5333
G Premium,20250701,20250701,2025-05-08 00:00:00,2025-05-15 12:10:02,384.034,54.967,aef48fddb6,7cf5cc2019,384.034
G Premium,20250701,20250701,2025-05-05 00:00:00,2025-05-12 12:10:02,10.8749,2.3613,98feeeb363,335ac645f3,10.8749
G Premium,20250701,20250701,2025-05-07 00:00:00,2025-05-14 12:10:02,2.699,0.004,7f4a492646,40a396d3e7,2.699
G Premium,20250701,20250701,2025-05-13 00:00:00,2025-05-20 12:10:02,9.2421,2.3315,98feeeb363,335ac645f3,9.2421
G Premium,20250701,20250701,2025-05-15 00:00:00,2025-05-22 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-05-07 00:00:00,2025-05-14 12:10:02,6.172,0.243,b7c0f5e3b5,693e66b85d,6.172
G Premium,20250701,20250701,2025-05-17 00:00:00,2025-05-24 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Premium,20250701,20250701,2025-03-24 00:00:00,2025-03-31 12:10:02,0.1342,0.0,6712a90afd,21f2e15b7a,0.1342
G Premium,20250701,20250701,2025-03-27 00:00:00,2025-04-03 12:10:02,0.1335,0.0,6712a90afd,21f2e15b7a,0.1335
G Premium,20250701,20250701,2025-04-03 00:00:00,2025-04-10 12:10:01,0.37,0.10858,e90944ccc2,ac27e8b233,0.37
G Premium,20250701,20250701,2025-03-10 00:00:00,2025-03-17 12:10:02,184.203,27.071,aef48fddb6,7cf5cc2019,184.203
G Premium,20250701,20250701,2025-03-31 00:00:00,2025-04-07 12:10:02,1.166,0.01,ae79ee44db,1c8735200b,1.166
G Premium,20250701,20250701,2025-03-03 00:00:00,2025-03-10 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-03-15 00:00:00,2025-03-22 12:10:02,1.94388,0.31319,88e7fc29c2,55376407d5,1.94388
G Premium,20250701,20250701,2025-04-22 00:00:00,2025-04-29 12:10:02,0.1026,0.0,6712a90afd,21f2e15b7a,0.1026
G Premium,20250701,20250701,2025-02-20 00:00:00,2025-02-27 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Premium,20250701,20250701,2025-03-27 00:00:00,2025-04-03 12:10:02,0.31157,0.00029,6ef1e6909e,9fc7ed4647,0.31157
G Premium,20250701,20250701,2025-03-15 00:00:00,2025-03-22 12:10:02,21.2945,2.4715,98feeeb363,335ac645f3,21.2945
G Premium,20250701,20250701,2025-03-31 00:00:00,2025-04-07 12:10:02,13.1157,2.3087,98feeeb363,335ac645f3,13.1157
G Premium,20250701,20250701,2025-02-20 00:00:00,2025-02-27 12:10:02,9.383,0.091,8709d6cc57,40a28403d5,9.383
G Premium,20250701,20250701,2025-03-27 00:00:00,2025-04-03 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-04-21 00:00:00,2025-04-28 12:10:02,47.665,1.833,4cf95d140f,6c0c0fb3aa,47.665
G Premium,20250701,20250701,2025-04-19 00:00:00,2025-04-26 12:11:39,11.3441,2.3247,98feeeb363,335ac645f3,11.3441
G Premium,20250701,20250701,2025-04-18 00:00:00,2025-04-25 12:10:02,1.354,0.01,ae79ee44db,1c8735200b,1.354
G Premium,20250701,20250701,2025-02-20 00:00:00,2025-02-27 12:10:02,5.25,0.035,aa1f2db9b4,bd9a626c4f,5.25
G Premium,20250701,20250701,2025-04-13 00:00:00,2025-04-20 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-03-24 00:00:00,2025-03-31 12:10:02,41.84791,0.31319,88e7fc29c2,55376407d5,41.84791
G Premium,20250701,20250701,2025-03-28 00:00:00,2025-04-04 12:10:02,0.827,0.01,ae79ee44db,1c8735200b,0.827
G Premium,20250701,20250701,2025-04-12 00:00:00,2025-04-19 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,2.99,0.004,7f4a492646,40a396d3e7,2.99
G Premium,20250701,20250701,2025-04-25 00:00:00,2025-05-02 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
G Premium,20250701,20250701,2025-04-24 00:00:00,2025-05-01 12:10:02,10.6517,2.2879,98feeeb363,335ac645f3,10.6517
G Premium,20250701,20250701,2025-04-12 00:00:00,2025-04-19 12:10:02,2.377,0.004,7f4a492646,40a396d3e7,2.377
G Premium,20250701,20250701,2025-04-30 00:00:00,2025-05-07 12:10:01,0.37181,0.00029,6ef1e6909e,9fc7ed4647,0.37181
G Premium,20250701,20250701,2025-04-29 00:00:00,2025-05-06 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,17.682,0.243,b7c0f5e3b5,693e66b85d,17.682
G Premium,20250701,20250701,2025-03-28 00:00:00,2025-04-04 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
G Premium,20250701,20250701,2025-04-12 00:00:00,2025-04-19 12:10:02,10.072,0.243,b7c0f5e3b5,693e66b85d,10.072
G Premium,20250701,20250701,2025-04-19 00:00:00,2025-04-26 12:11:39,33.234,0.034,3dcd3239e2,83ae64708f,33.234
G Premium,20250701,20250701,2025-02-25 00:00:00,2025-03-04 12:10:02,57.246,14.124,f031034954,f187d23508,57.246
G Premium,20250701,20250701,2025-03-28 00:00:00,2025-04-04 12:10:02,8.771,0.092,8709d6cc57,40a28403d5,8.771
G Premium,20250701,20250701,2025-05-15 00:00:00,2025-05-22 12:10:02,2.489,0.004,7f4a492646,40a396d3e7,2.489
G Premium,20250701,20250701,2025-05-08 00:00:00,2025-05-15 12:10:02,49.074,1.833,4cf95d140f,6c0c0fb3aa,49.074
G Premium,20250701,20250701,2025-06-10 00:00:00,2025-06-17 12:10:03,0.24885,0.0,6712a90afd,21f2e15b7a,0.24885
G Premium,20250701,20250701,2025-05-16 00:00:00,2025-05-23 12:10:02,365.404,50.325,aef48fddb6,7cf5cc2019,365.404
G Premium,20250701,20250701,2025-05-14 00:00:00,2025-05-21 12:10:02,4.173,0.092,8709d6cc57,40a28403d5,4.173
G Premium,20250701,20250701,2025-05-07 00:00:00,2025-05-14 12:10:02,0.36545,0.00029,6ef1e6909e,9fc7ed4647,0.36545
G Premium,20250701,20250701,2025-05-15 00:00:00,2025-05-22 12:10:02,7.695,0.243,b7c0f5e3b5,693e66b85d,7.695
G Premium,20250701,20250701,2025-05-08 00:00:00,2025-05-15 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,0.0
G Premium,20250701,20250701,2025-05-14 00:00:00,2025-05-21 12:10:02,6.344,0.035,aa1f2db9b4,bd9a626c4f,6.344
G Premium,20250701,20250701,2025-05-07 00:00:00,2025-05-14 12:10:02,49.953,13.782,f031034954,f187d23508,49.953
G Premium,20250701,20250701,2025-05-21 00:00:00,2025-05-28 12:10:02,23.774,0.033,3dcd3239e2,83ae64708f,23.774
G Premium,20250701,20250701,2025-05-08 00:00:00,2025-05-15 12:10:02,2.648,0.004,7f4a492646,40a396d3e7,2.648
G Premium,20250701,20250701,2025-05-17 00:00:00,2025-05-24 12:10:02,3.921,0.092,8709d6cc57,40a28403d5,3.921
G Premium,20250701,20250701,2025-03-19 00:00:00,2025-03-26 12:10:03,0.31448,0.00029,6ef1e6909e,9fc7ed4647,0.31448
G Premium,20250701,20250701,2025-04-18 00:00:00,2025-04-25 12:10:02,0.0092,0.0,6712a90afd,21f2e15b7a,0.0092
G Premium,20250701,20250701,2025-03-10 00:00:00,2025-03-17 12:10:02,54.082,1.885,4cf95d140f,6c0c0fb3aa,54.082
G Premium,20250701,20250701,2025-03-03 00:00:00,2025-03-10 12:10:02,24.87612,0.31319,88e7fc29c2,55376407d5,24.87612
G Premium,20250701,20250701,2025-03-06 00:00:00,2025-03-13 12:10:01,18.221,0.034,3dcd3239e2,83ae64708f,18.221
G Premium,20250701,20250701,2025-03-19 00:00:00,2025-03-26 12:10:03,0.0,0.0,2127ae39c1,fdb7133ee2,0.0
